id_cliente,ano_nascimento,nivel_educacao,estado_civil,salario_anual_dolar,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha,recencia,frequencia,valor_monetario
8395,1961,Ensino Superior,Solteiro,82014,0,0,2020-08-20,1,1288,15,1511
10352,1963,Ensino Superior,Viúva/Viúvo,34213,1,1,2020-09-07,1,1496,5,117
4931,1977,Ensino Superior,União estável,157146,0,0,2021-04-29,0,,,
13,1947,Pós-graduação,Viúva/Viúvo,25358,0,1,2021-07-22,0,1308,4,32
1834,1978,Pós-graduação,Solteiro,35544,1,0,2022-03-08,0,1048,5,67
2285,1954,Pós-graduação,União estável,36634,0,1,2021-05-28,0,1301,10,335
2295,1954,Pós-graduação,Casado,62670,0,1,2022-02-02,0,1024,18,825
1378,1972,Ensino Médio,União estável,50334,0,1,2021-07-24,0,1182,13,694
2781,1981,Ensino Superior,Solteiro,72066,0,0,2022-06-23,1,1040,10,1792
1165,1958,Pós-graduação,Solteiro,50729,1,1,2021-05-02,0,1191,13,496
1404,1968,Ensino Superior,União estável,34916,2,0,2021-05-15,0,1268,8,231
6457,1976,Ensino Superior,Divorciado,64892,0,1,2022-05-29,0,1022,18,902
2639,1966,Ensino Superior,Solteiro,43602,1,1,2022-01-10,0,1181,5,68
8299,1989,Pós-graduação,Solteiro,33996,0,0,2021-09-11,0,1136,4,71
6437,1985,Ensino Médio,Solteiro,41473,1,0,2021-06-19,0,1416,5,76
6912,1967,Pós-graduação,Casado,63246,0,2,2021-08-20,0,1080,18,772
7327,1959,Pós-graduação,Casado,36732,1,1,2021-12-29,0,1087,5,47
5299,1970,Pós-graduação,Casado,69084,1,0,2021-11-19,0,1019,20,1586
4127,1967,Pós-graduação,Casado,77766,0,1,2021-02-22,1,1197,22,1529
8143,1985,Pós-graduação,Solteiro,37929,0,0,2021-07-30,1,1113,9,265
1964,1951,Ensino Superior,União estável,86610,0,0,2021-09-05,0,1083,11,1603
3690,1986,Pós-graduação,Casado,80141,0,0,2021-01-11,1,1063,17,2091
3433,1955,Ensino Médio,Casado,72635,0,0,2021-06-03,0,1146,12,981
3389,1970,Ensino Superior,Casado,69016,0,1,2020-11-22,0,1205,21,1533
4712,1991,Ensino Médio,União estável,20193,0,0,2020-11-28,0,1455,5,82
1170,1975,Ensino Superior,Casado,27573,1,0,2021-03-25,0,1447,9,244
6347,1979,Ensino Médio,Solteiro,15862,1,0,2021-06-27,0,1264,4,36
4065,1976,Pós-graduação,Casado,49544,1,0,2021-02-12,0,1254,13,404
8230,1980,Ensino Superior,Casado,33228,1,0,2022-01-23,0,1128,5,71
1215,1978,Ensino Superior,União estável,70440,0,0,2021-10-08,0,1213,12,1572
5939,1971,Ensino Superior,União estável,38232,1,1,2022-01-17,0,1054,6,122
2156,1955,Pós-graduação,Casado,22554,1,1,2020-11-03,0,1416,6,41
7788,1983,Pós-graduação,Casado,23536,1,0,2022-06-04,0,1088,3,10
10323,1952,Ensino Superior,Casado,49413,0,1,2021-10-25,0,1272,9,304
7947,1969,Ensino Superior,Casado,42231,1,1,2022-03-25,0,1057,4,37
1891,1980,Pós-graduação,Divorciado,78789,0,0,2020-08-08,1,1369,9,1754
2570,1968,Ensino Superior,União estável,56534,0,1,2021-07-23,1,1149,17,815
9256,1971,Ensino Superior,Solteiro,58350,0,1,2021-01-04,0,1160,20,1001
295,1989,Ensino Superior,Solteiro,81217,0,0,2021-07-19,0,1224,14,1157
7397,1951,Ensino Superior,Solteiro,49090,0,1,2021-07-19,0,1089,16,688
6349,1987,Pós-graduação,Divorciado,61787,0,0,2021-07-06,0,1125,14,1319
10790,1985,Pós-graduação,Casado,18169,1,0,2021-02-19,0,1237,3,21
10398,1981,Ensino Médio,Solteiro,24336,1,0,2020-08-27,0,1658,3,31
2431,1990,Ensino Superior,Casado,18222,0,0,2020-12-31,0,1384,5,67
550,1952,Ensino Superior,Divorciado,62335,0,1,2021-05-23,0,1200,16,708
1890,1971,Ensino Médio,União estável,42033,1,1,2020-09-19,0,1487,3,25
10742,1983,Pós-graduação,Casado,86580,0,0,2021-02-27,0,1461,9,746
10356,1957,Pós-graduação,Divorciado,41437,1,1,2020-09-22,0,1613,4,32
4676,1951,Pós-graduação,Viúva/Viúvo,73705,0,2,2022-03-05,0,1023,17,1695
8852,1976,Ensino Superior,Casado,61064,0,1,2020-08-31,0,1193,19,1080
3565,1955,Pós-graduação,Casado,38452,1,1,2022-03-30,0,1027,6,72
5294,1989,Ensino Superior,Solteiro,18358,1,0,2021-11-20,0,1357,7,57
1958,1973,Pós-graduação,União estável,55012,0,1,2022-03-21,0,1060,17,660
7349,1973,Ensino Médio,União estável,9722,1,0,2020-10-02,1,1337,6,103
8799,1984,Pós-graduação,Casado,38175,1,0,2021-09-23,0,1121,7,153
1351,1956,Pós-graduação,União estável,58656,0,1,2020-09-20,0,1197,20,1220
1045,1965,Ensino Superior,União estável,52117,0,1,2020-08-16,0,1431,9,279
7732,1978,Ensino Superior,Casado,64813,1,0,2022-01-02,0,1037,17,745
8070,1973,Pós-graduação,Casado,54222,0,1,2022-03-01,0,1044,8,264
477,1986,Ensino Superior,Casado,83512,0,0,2022-06-17,1,1029,14,2157
7832,1959,Pós-graduação,Casado,77520,0,1,2021-08-28,1,1172,15,1526
2202,1978,Ensino Superior,União estável,41154,0,1,2021-04-09,0,1094,5,69
7396,1966,Ensino Superior,Casado,80398,0,0,2020-11-10,0,1226,17,1597
4055,1992,Ensino Médio,Solteiro,18746,1,0,2022-05-29,0,1070,6,64
10340,1984,Ensino Superior,União estável,35196,1,0,2020-11-13,0,1180,11,497
10091,1956,Ensino Superior,Solteiro,60230,0,1,2021-05-20,0,1078,12,1067
7629,1977,Ensino Superior,Casado,22108,1,1,2022-05-08,0,1025,5,31
10640,1974,Ensino Superior,União estável,44392,1,1,2021-09-05,0,1174,8,211
3498,1976,Pós-graduação,Casado,55424,0,1,2020-11-25,1,1127,16,877
6742,1979,Ensino Superior,Casado,17688,1,0,2021-01-13,0,1494,3,11
1172,1983,Pós-graduação,Casado,92491,0,0,2021-05-01,1,1064,19,2034
569,1991,Ensino Superior,Solteiro,90273,0,0,2021-12-14,1,1225,12,1991
4686,1962,Pós-graduação,Viúva/Viúvo,82571,0,0,2022-04-02,0,1059,19,1686
1381,1982,Pós-graduação,Solteiro,38513,1,0,2022-01-28,1,1049,11,324
2634,1979,Pós-graduação,Solteiro,16653,1,0,2022-04-18,1,1148,5,69
10905,1955,Ensino Superior,União estável,42586,1,1,2020-10-29,1,1390,10,252
1744,1965,Ensino Médio,Solteiro,23529,0,1,2021-01-07,0,1441,3,54
1000,1961,Pós-graduação,União estável,74881,1,1,2021-03-08,0,1184,21,964
3828,1951,Ensino Superior,Casado,71107,0,1,2021-02-17,0,1203,20,1327
8605,1964,Pós-graduação,União estável,46910,1,1,2022-03-23,0,1135,5,68
10304,1959,Ensino Superior,Casado,18690,0,0,2020-12-28,0,1528,3,60
4351,1955,Ensino Superior,Divorciado,37244,1,1,2021-04-27,0,1391,3,55
10129,1966,Ensino Superior,União estável,82427,0,0,2022-03-12,0,1037,15,1456
2499,1958,Ensino Médio,Solteiro,75342,0,1,2021-05-06,0,1139,15,563
10092,1954,Ensino Superior,Divorciado,70044,0,1,2021-02-18,0,1091,12,1504
7500,1967,Ensino Superior,Solteiro,79146,1,1,2022-04-24,0,1028,16,564
5796,1963,Ensino Superior,Casado,77437,0,0,2021-11-26,0,1041,17,1125
10556,1959,Ensino Superior,Casado,54984,0,1,2022-05-24,0,1024,12,358
1064,1971,Pós-graduação,Casado,42403,1,0,2021-12-11,0,1070,4,42
48,1964,Ensino Superior,União estável,55761,0,1,2022-04-24,0,1066,7,184
7610,1983,Ensino Superior,União estável,37292,1,0,2021-04-18,0,1182,11,460
263,1945,Pós-graduação,Solteiro,45576,0,0,2022-05-28,1,1136,6,145
10814,1947,Ensino Superior,União estável,70321,0,0,2021-01-16,1,1247,19,1376
9710,1969,Pós-graduação,Divorciado,58086,0,1,2021-01-20,0,1157,18,792
9292,1952,Ensino Superior,Casado,81795,0,0,2020-10-26,0,1204,11,1382
10250,1947,Ensino Médio,União estável,28389,0,0,2020-11-20,0,1477,3,28
7881,1946,Pós-graduação,Casado,66835,0,0,2021-09-28,0,1060,19,1033
5847,1969,Ensino Superior,Divorciado,69901,0,1,2021-05-29,0,1146,17,882
737,1949,Pós-graduação,Casado,80360,0,0,2021-03-03,0,1111,9,2231
3571,1961,Pós-graduação,União estável,63342,0,1,2020-10-16,1,1409,13,1101
7807,1974,Ensino Superior,Casado,44989,0,1,2020-09-12,0,1182,10,369
3878,1980,Ensino Médio,Solteiro,31859,1,0,2022-02-27,0,1078,4,48
5092,1949,Pós-graduação,Viúva/Viúvo,51569,0,1,2021-02-12,1,1278,14,467
2154,1971,Ensino Superior,Viúva/Viúvo,30372,1,1,2020-12-25,0,1445,5,44
5394,1979,Ensino Médio,Solteiro,16014,1,1,2021-03-17,0,1178,5,38
3798,1968,Ensino Superior,Casado,41120,1,1,2021-11-06,0,1026,5,81
3524,1971,Pós-graduação,Solteiro,39763,1,0,2021-08-04,1,1372,7,167
5247,1955,Pós-graduação,Casado,38725,1,1,2022-05-10,0,1121,5,45
5883,1972,Ensino Superior,Casado,77981,1,0,2021-05-26,0,1183,14,664
2118,1964,Ensino Médio,Casado,62905,0,1,2021-09-10,0,1218,15,622
8812,1979,Ensino Médio,Divorciado,13533,1,0,2021-03-10,0,1165,5,48
6616,1975,Ensino Superior,União estável,59481,0,1,2021-10-23,0,1198,11,461
2797,1977,Ensino Superior,Casado,72117,0,1,2021-08-20,0,1081,18,1073
4328,1986,Ensino Médio,Casado,21955,1,0,2021-09-07,0,1266,5,55
9167,1956,Ensino Superior,Casado,67131,0,1,2021-03-26,0,1111,21,976
10560,1980,Pós-graduação,Solteiro,36802,1,0,2022-06-16,0,1085,4,20
2631,1982,Ensino Superior,União estável,71853,0,0,2021-05-08,0,1233,8,1149
8312,1961,Ensino Médio,Casado,28249,0,0,2022-06-15,0,1078,5,43
5534,1975,Pós-graduação,Casado,47808,0,1,2021-10-20,0,1315,6,224
5093,1974,Pós-graduação,Divorciado,25509,1,0,2020-09-18,1,1361,6,101
7592,1946,Pós-graduação,Casado,51012,0,0,2021-04-18,0,1246,8,209
8895,1985,Ensino Superior,Solteiro,70596,0,0,2020-10-05,0,1263,15,968
8584,1952,Pós-graduação,União estável,85431,0,0,2021-06-08,0,1131,9,1165
2694,1967,Ensino Superior,Casado,42664,0,1,2022-03-18,0,1191,4,24
8910,1955,Ensino Superior,União estável,42586,1,1,2020-10-29,1,1143,10,252
7433,1985,Ensino Superior,Solteiro,29760,1,0,2020-08-29,0,1484,7,165
164,1977,Pós-graduação,Casado,28973,0,0,2020-10-13,0,1347,10,269
10477,1973,Pós-graduação,União estável,39435,1,0,2021-08-06,0,1243,5,102
2681,1984,Ensino Médio,Casado,65370,0,0,2021-08-01,0,1120,15,461
5150,1979,Ensino Médio,Solteiro,20194,1,0,2020-12-17,0,1291,5,47
5283,1976,Pós-graduação,Solteiro,42473,1,1,2022-02-17,0,1079,6,144
9645,1968,Ensino Superior,Casado,64590,0,0,2020-10-14,0,1249,19,1338
10678,1959,Ensino Superior,União estável,71232,0,1,2021-11-28,0,1019,21,917
7261,1971,Ensino Superior,União estável,34600,1,1,2021-01-01,1,1190,10,318
9648,1967,Ensino Superior,Solteiro,46904,1,1,2020-11-03,0,1520,9,253
2870,1973,Ensino Superior,Casado,49094,0,1,2020-09-21,0,1381,12,502
8008,1983,Ensino Superior,União estável,36075,1,0,2021-12-09,0,1188,6,119
1513,1979,Ensino Médio,União estável,60839,1,1,2020-08-28,0,1156,14,1250
6173,1979,Ensino Superior,União estável,77298,0,1,2021-11-02,0,1044,17,969
1419,1950,Ensino Superior,União estável,34026,1,1,2021-08-05,0,1087,5,76
9150,1963,Pós-graduação,Solteiro,48918,1,1,2022-04-12,0,1134,5,62
7960,1962,Ensino Médio,União estável,82122,0,0,2021-08-15,0,1133,16,1382
1250,1976,Ensino Superior,Solteiro,37697,1,0,2022-02-07,0,1226,5,84
9905,1952,Ensino Superior,União estável,34074,1,1,2021-07-13,0,1225,6,255
10691,1960,Pós-graduação,Casado,28520,1,1,2021-06-14,0,1547,3,43
7002,1955,Ensino Superior,Solteiro,62535,0,1,2021-10-03,0,1105,11,398
2952,1977,Pós-graduação,Solteiro,36273,1,0,2022-04-16,0,1019,6,76
8439,1964,Ensino Superior,União estável,63404,0,2,2022-06-06,0,1027,10,902
762,1981,Ensino Médio,União estável,75774,1,0,2022-05-02,0,1028,15,823
2831,1976,Ensino Superior,União estável,78416,0,1,2022-06-27,0,1023,17,1179
6977,1974,Ensino Superior,União estável,75702,0,1,2020-10-14,0,1264,23,1921
6289,1951,Pós-graduação,União estável,59385,1,1,2021-04-28,0,1233,7,185
4168,1966,Ensino Superior,Solteiro,37070,1,1,2021-03-20,1,1146,13,433
8397,1951,Ensino Superior,Casado,44689,1,1,2022-01-10,0,1169,3,34
9284,1958,Ensino Superior,União estável,53977,0,1,2021-06-08,0,1067,17,907
6237,1966,Pós-graduação,Solteiro,7144,0,2,2021-12-07,0,1029,24,416
3130,1964,Ensino Superior,Solteiro,18701,1,1,2021-06-04,0,1300,6,44
1619,1956,Ensino Superior,Casado,90369,0,0,2022-04-28,1,1061,10,1588
1990,1974,Pós-graduação,Solteiro,63159,0,0,2020-11-05,0,1289,11,1797
5513,1966,Ensino Superior,União estável,37758,1,1,2020-10-04,0,1283,4,40
269,1963,Pós-graduação,Solteiro,46757,0,1,2020-11-16,0,1381,11,1143
8093,1969,Pós-graduação,Casado,79734,0,0,2022-06-28,0,1048,10,914
10513,1992,Ensino Superior,União estável,63207,0,0,2021-01-20,0,1245,8,1502
10177,1954,Ensino Superior,Divorciado,72071,0,1,2021-02-14,0,1249,13,1338
2549,1983,Pós-graduação,União estável,21840,1,0,2021-07-21,0,1146,4,27
5782,1982,Ensino Médio,União estável,58582,0,1,2021-09-28,0,1079,18,763
10057,1951,Ensino Superior,Solteiro,72282,0,0,2021-07-19,1,1054,14,1331
10307,1956,Ensino Superior,Casado,50387,0,2,2021-08-31,0,1092,14,525
8566,1961,Pós-graduação,União estável,32583,1,1,2022-06-15,0,1183,3,9
2415,1962,Ensino Superior,União estável,62568,0,1,2022-04-07,0,1022,10,953
5684,1971,Pós-graduação,Divorciado,44635,1,1,2021-10-11,0,1099,5,68
8334,1971,Pós-graduação,Solteiro,33316,1,1,2021-10-04,0,1248,6,131
9166,1968,Ensino Superior,Casado,63967,0,1,2021-08-09,0,1037,16,882
1440,1978,Ensino Médio,União estável,52513,0,0,2020-09-04,0,1210,18,1149
78,1969,Ensino Superior,Casado,25293,1,0,2021-09-15,0,1444,3,37
5441,1965,Pós-graduação,Viúva/Viúvo,54111,0,1,2021-08-25,0,1166,11,388
5302,1986,Ensino Superior,União estável,78394,0,0,2021-02-15,1,1033,9,1428
4687,1958,Pós-graduação,Casado,80739,0,0,2021-05-23,0,1057,12,1633
1087,1975,Pós-graduação,União estável,22669,1,0,2021-05-22,1,1259,6,173
6859,1987,Ensino Superior,Solteiro,29236,1,0,2021-10-08,0,1208,7,99
9860,1959,Ensino Superior,União estável,44911,0,1,2021-03-15,0,1244,8,215
7129,1962,Pós-graduação,Casado,54693,0,1,2021-02-17,0,1101,19,929
5866,1974,Ensino Superior,União estável,48186,1,0,2022-03-20,0,1105,8,219
10521,1977,Ensino Superior,Casado,54809,1,1,2021-09-11,1,1157,7,174
7393,1978,Ensino Superior,União estável,41580,1,1,2020-12-10,0,1394,5,92
7849,1970,Pós-graduação,Casado,80336,0,0,2021-09-09,0,1083,15,1052
332,1957,Ensino Superior,Casado,47743,0,1,2021-03-22,0,1182,10,275
9847,1955,Ensino Médio,Casado,62972,0,1,2020-08-03,0,1246,10,587
531,1954,Pós-graduação,Divorciado,57333,0,1,2020-09-22,1,1051,17,1662
9576,1982,Pós-graduação,União estável,32313,1,0,2021-02-11,0,1418,8,159
6906,1953,Pós-graduação,Viúva/Viúvo,84953,0,0,2021-06-03,1,1269,7,1024
7419,1968,Pós-graduação,Divorciado,27071,1,0,2022-04-23,0,1036,5,35
3170,1957,Pós-graduação,União estável,68148,0,0,2021-08-31,0,1254,10,1042
8527,1965,Pós-graduação,União estável,65735,1,1,2021-12-07,0,1020,12,395
7872,1975,Pós-graduação,Casado,86836,0,0,2020-09-12,1,1182,12,557
9931,1963,Pós-graduação,Casado,4023,1,1,2022-06-23,0,,,
10595,1990,Ensino Superior,Casado,30093,0,0,2021-07-08,0,1355,5,69
4609,1966,Pós-graduação,Casado,57705,0,1,2022-01-11,0,1032,14,486
5010,1988,Ensino Superior,Solteiro,25008,1,0,2022-02-02,0,1089,4,34
4427,1995,Ensino Médio,Solteiro,83257,0,0,2020-09-18,1,1146,17,1365
11148,1975,Ensino Superior,União estável,22280,1,0,2021-05-19,0,1326,3,13
1168,1978,Pós-graduação,Casado,72159,0,0,2020-10-29,0,1140,14,1401
9595,1961,Ensino Superior,União estável,64260,0,0,2021-01-11,1,1227,8,1574
10163,1984,Pós-graduação,Solteiro,82733,0,0,2021-09-10,1,1336,15,1323
2886,1971,Pós-graduação,Divorciado,74290,0,1,2021-08-12,0,1060,20,1217
6710,1951,Pós-graduação,Solteiro,58217,2,1,2020-11-17,0,1409,6,103
5316,1976,Pós-graduação,União estável,21024,0,0,2021-07-04,0,1408,6,84
9029,1972,Pós-graduação,Casado,70116,0,0,2021-01-26,0,1185,14,1536
521,1985,Ensino Superior,União estável,54006,1,0,2020-09-18,0,1088,15,581
1459,1966,Pós-graduação,Casado,69063,0,1,2020-11-07,0,1190,10,928
10241,1975,Ensino Médio,Divorciado,11448,0,0,2021-12-15,0,1151,3,14
1630,1979,Ensino Superior,Solteiro,61825,0,1,2021-08-07,0,1144,12,424
3254,1971,Ensino Superior,Casado,70886,1,0,2021-10-14,0,1279,9,960
9064,1982,Ensino Superior,Casado,69109,0,0,2020-11-09,1,1090,13,1555
3678,1973,Ensino Superior,Viúva/Viúvo,60208,1,1,2020-10-07,1,1234,15,656
4227,1968,Pós-graduação,União estável,32889,1,1,2021-09-06,0,1215,5,55
9467,1984,Ensino Superior,Solteiro,34738,1,0,2022-05-11,0,1047,4,20
8486,1971,Pós-graduação,União estável,30538,1,0,2020-10-01,0,1559,13,367
2186,1977,Ensino Médio,União estável,82326,0,0,2022-03-10,1,1030,11,2257
3286,1967,Pós-graduação,Divorciado,26642,1,0,2022-03-01,0,1096,5,42
8602,1964,Ensino Superior,Divorciado,69932,0,1,2021-06-12,0,1196,18,1049
3722,1972,Ensino Superior,Solteiro,44503,1,1,2022-04-16,0,1049,5,48
6715,1948,Pós-graduação,Solteiro,60200,0,1,2021-01-02,0,1082,17,685
4796,1952,Ensino Superior,Divorciado,49638,0,1,2022-04-19,0,1106,4,39
9612,1987,Ensino Médio,Solteiro,23830,0,0,2022-02-07,0,1127,4,43
3766,1959,Pós-graduação,Viúva/Viúvo,33051,0,0,2020-08-16,1,1099,17,835
1399,1958,Ensino Superior,Casado,72905,0,0,2022-01-21,0,1020,12,1515
1570,1951,Pós-graduação,União estável,69702,0,1,2021-02-19,0,1150,17,1039
3426,1975,Ensino Superior,Divorciado,70300,1,0,2021-07-15,0,1090,18,1596
3074,1984,Pós-graduação,Casado,70643,0,0,2020-10-15,1,1313,9,1828
8341,1969,Pós-graduação,Casado,30396,1,0,2022-04-30,1,1074,3,34
5180,1968,Pós-graduação,Divorciado,50616,0,1,2022-04-18,0,1020,8,149
6461,1969,Pós-graduação,Solteiro,62772,0,1,2021-05-19,0,1254,16,946
7679,1985,Pós-graduação,Solteiro,30298,0,0,2022-05-19,0,1064,4,28
10702,1984,Ensino Superior,Solteiro,52413,1,0,2020-11-03,0,1232,14,450
7505,1957,Pós-graduação,Casado,44155,1,1,2022-01-19,0,1075,3,46
5113,1971,Pós-graduação,Divorciado,86979,0,0,2021-11-07,1,1027,10,1702
10858,1975,Ensino Superior,União estável,76532,1,1,2021-09-09,0,1136,16,820
2961,1982,Ensino Superior,Casado,42081,1,0,2021-02-26,0,1243,10,382
2747,1988,Pós-graduação,Casado,67546,0,0,2020-08-31,0,1180,9,2126
3010,1989,Pós-graduação,União estável,88420,0,0,2022-05-02,0,1088,12,2069
5790,1985,Ensino Superior,Casado,31158,1,0,2021-01-27,0,1386,5,72
6892,1968,Ensino Superior,Divorciado,61671,0,1,2022-06-03,0,1029,16,732
1743,1974,Ensino Superior,Solteiro,69719,0,0,2022-05-26,0,1040,7,801
3578,1949,Ensino Superior,Divorciado,49160,0,1,2021-10-20,0,1080,9,236
8462,1978,Ensino Médio,União estável,24882,1,0,2020-09-09,0,1369,3,80
5558,1954,Pós-graduação,Solteiro,90933,0,0,2022-03-31,0,1026,8,1685
4619,1945,Pós-graduação,Solteiro,113734,0,0,2022-05-28,0,1020,27,277
8780,1950,Pós-graduação,União estável,59292,0,1,2021-06-13,0,1171,11,507
10789,1964,Pós-graduação,Casado,45759,1,1,2021-02-23,0,1363,5,68
10779,1983,Ensino Superior,Solteiro,22148,0,0,2022-04-13,0,1166,4,49
5896,1987,Pós-graduação,Casado,73395,0,0,2022-03-18,0,1028,10,397
2337,1971,Ensino Superior,Divorciado,29819,1,0,2021-10-24,0,1197,6,39
10951,1968,Ensino Superior,Casado,45688,0,1,2022-01-25,0,1145,11,306
544,1954,Ensino Superior,Casado,62820,0,0,2021-05-11,0,1154,9,976
17,1971,Pós-graduação,Casado,60491,0,1,2021-09-06,0,1185,13,1028
10680,1986,Ensino Superior,União estável,33235,1,0,2022-02-05,0,1031,6,70
3265,1959,Ensino Superior,Casado,35701,0,0,2021-03-19,0,1260,4,46
5623,1980,Pós-graduação,Casado,31535,1,0,2021-09-26,0,1311,3,51
5832,1960,Ensino Médio,União estável,92556,0,0,2022-04-20,0,1044,16,1263
5544,1970,Ensino Superior,Solteiro,67384,0,1,2020-11-10,0,1429,12,1490
6417,1971,Pós-graduação,União estável,80573,0,0,2020-10-14,0,1266,17,1564
5831,1967,Ensino Superior,Casado,77870,0,1,2020-08-22,1,1269,10,1815
7101,1963,Pós-graduação,Viúva/Viúvo,52278,0,1,2021-01-25,0,1127,20,1198
10176,1968,Ensino Superior,Solteiro,57107,0,1,2020-08-24,1,1114,12,416
2326,1990,Ensino Superior,Casado,18929,0,0,2021-02-16,0,1287,5,85
4385,1981,Pós-graduação,Solteiro,36038,1,0,2021-05-31,0,1353,6,47
2929,1976,Ensino Superior,Solteiro,20180,0,0,2021-02-20,0,1436,6,137
10686,1965,Pós-graduação,União estável,34230,1,1,2020-12-26,0,1641,3,21
2546,1977,Ensino Médio,Solteiro,31878,0,1,2022-06-22,0,1045,5,70
3283,1972,Ensino Médio,Casado,70932,0,1,2022-01-19,0,1061,18,909
3138,1956,Ensino Superior,Solteiro,91249,0,0,2020-10-20,1,1227,13,1676
4994,1943,Pós-graduação,Solteiro,77598,0,0,2021-10-01,0,1099,20,1735
7966,1959,Ensino Superior,Solteiro,80982,1,1,2021-01-08,0,1056,22,1191
3112,1977,Pós-graduação,Casado,22701,1,0,2021-09-05,0,1350,4,24
10872,1969,Pós-graduação,Casado,55212,0,1,2020-11-23,0,1178,15,1182
2181,1970,Ensino Superior,Casado,70617,0,0,2021-06-23,0,1233,10,1280
1867,1957,Ensino Superior,Solteiro,64849,0,0,2020-11-13,1,1273,15,1336
1518,1965,Pós-graduação,Casado,62694,1,1,2021-06-17,0,1150,16,749
5734,1974,Pós-graduação,Casado,61917,1,1,2021-11-20,0,1113,6,91
2878,1947,Pós-graduação,Casado,67472,0,1,2021-09-28,0,1176,11,414
1458,1982,Pós-graduação,Casado,21059,1,0,2022-01-07,0,1038,6,44
7007,1968,Pós-graduação,Casado,29543,2,0,2022-04-01,0,1093,5,63
6200,1951,Ensino Superior,Casado,75903,0,1,2021-04-08,0,1186,15,901
1403,1975,Ensino Médio,União estável,34984,1,1,2020-09-06,0,1468,4,38
4827,1956,Pós-graduação,Solteiro,54998,0,1,2021-03-10,1,1347,13,455
6250,1949,Pós-graduação,Viúva/Viúvo,54356,0,1,2020-11-19,1,1126,19,775
9291,1959,Pós-graduação,Casado,34242,0,1,2022-03-23,0,1271,3,15
2478,1973,Ensino Superior,Casado,25410,1,0,2021-08-31,0,1194,5,38
1139,1984,Pós-graduação,Casado,73356,0,0,2022-02-06,1,1104,10,1512
5138,1950,Ensino Superior,União estável,28320,0,1,2021-01-14,0,1179,4,43
5393,1977,Ensino Superior,Solteiro,23763,1,0,2020-08-07,0,1512,4,42
10413,1984,Ensino Superior,Casado,72570,0,0,2022-04-25,0,1070,16,1089
5015,1976,Pós-graduação,Casado,34529,1,0,2020-09-14,0,1598,5,162
10868,1951,Ensino Superior,Viúva/Viúvo,70792,0,0,2021-02-06,0,1071,13,1272
10676,1982,Ensino Superior,Casado,63211,0,0,2020-11-02,1,1173,10,1173
2495,1974,Pós-graduação,Casado,83891,0,1,2022-06-20,0,1028,14,816
7842,1968,Ensino Superior,Solteiro,36065,1,1,2021-03-31,0,1213,6,74
9955,1954,Ensino Superior,União estável,39898,0,1,2021-02-12,0,1089,7,134
6663,1940,Pós-graduação,Solteiro,51141,0,0,2021-07-08,0,1246,7,157
2162,1976,Ensino Superior,Casado,56939,0,1,2021-09-18,0,1102,13,561
3434,1951,Ensino Superior,Solteiro,80872,0,0,2022-05-12,0,1022,14,1336
7919,1976,Pós-graduação,União estável,72335,0,0,2020-08-13,1,1141,18,2092
5626,1964,Pós-graduação,Solteiro,61798,0,0,2021-11-23,0,1069,13,463
6428,1950,Pós-graduação,Viúva/Viúvo,76842,0,0,2022-05-03,0,1086,8,1130
8514,1976,Ensino Superior,União estável,29478,1,0,2022-01-17,0,1173,4,20
10448,1956,Ensino Superior,Solteiro,46998,0,1,2020-10-22,0,1225,10,377
2109,1990,Ensino Superior,Solteiro,96843,0,0,2021-04-23,1,1144,16,1544
7530,1950,Pós-graduação,Viúva/Viúvo,56551,1,1,2022-05-07,0,1084,6,138
8925,1965,Pós-graduação,Casado,70053,0,1,2021-07-03,0,1133,18,1012
3009,1962,Pós-graduação,Viúva/Viúvo,71670,0,0,2021-07-09,1,1096,11,1766
6355,1978,Ensino Superior,Casado,44359,1,1,2022-06-17,0,1025,6,45
3517,1952,Ensino Superior,Solteiro,40887,1,1,2021-05-06,1,1198,6,161
1158,1966,Ensino Superior,Divorciado,48877,0,1,2022-01-05,0,1041,7,144
6203,1947,Ensino Superior,União estável,74485,0,0,2021-08-24,0,1076,18,1734
7165,1972,Ensino Superior,União estável,64474,0,1,2021-10-22,0,1145,18,823
3595,1963,Ensino Superior,União estável,77226,0,1,2022-02-28,0,1042,18,1138
8537,1949,Ensino Superior,Viúva/Viúvo,72643,0,0,2021-02-27,1,1097,10,1429
4331,1978,Pós-graduação,União estável,85738,0,0,2022-01-23,0,1034,14,1371
6281,1966,Ensino Superior,Divorciado,55686,0,1,2021-02-14,0,1289,11,982
4338,1983,Ensino Superior,Solteiro,39062,1,0,2022-03-25,0,1161,4,44
2452,1971,Ensino Superior,União estável,34600,1,1,2021-01-01,1,1467,10,318
9507,1975,Ensino Superior,Casado,40794,0,1,2021-04-07,0,1280,11,434
8360,1971,Ensino Médio,Casado,54690,1,1,2021-11-07,0,1085,8,198
10311,1969,Ensino Superior,Casado,4428,0,1,2021-10-05,0,1121,25,359
5117,1963,Ensino Médio,Casado,32632,0,0,2020-08-02,0,1351,12,576
4867,1968,Pós-graduação,Solteiro,38236,1,1,2021-09-20,0,1226,7,88
9289,1979,Ensino Superior,Casado,36781,1,0,2022-04-10,1,1116,4,63
10913,1984,Pós-graduação,Solteiro,31385,1,0,2020-12-05,1,1724,3,27
